ID,Product Name,Description,Price,Discounted Price,Discount %,MOQ,Unit Quantity,Unit Quantity (FR),Sold By,Is New,Type,Image,Factory Name,Factory Email,Factory Phone,Factory Currency,Category,Main UPC,FLC Qty 20FT (Carton),FLC Qty 40FT HC (Carton),Lead Time Min (Days),Lead Time Max (Days),Carton Dimensions (CM),Price Last Updated,Unit per Carton
6911dd30601b9b0012b382ec,Delicia Masreya Elbow 250 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,3.1,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5648e4f380012de017b/533ef476c7a4868d53cfa42388212708/473351085-09-elbow.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Elbow-250-Gram,0,0,15,45,,,20
6911dd2f601b9b0012b382d8,Delicia Masreya Elbow 400 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,5.02,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5668e4f380012de019b/533ef476c7a4868d53cfa42388212708/473351085-09-elbow.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Elbow-400-Gram,0,0,15,45,,,20
6911dd2f601b9b0012b382c9,Delicia Masreya Elbow 500 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,6.3,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f56a8e4f380012de01be/533ef476c7a4868d53cfa42388212708/473351085-09-elbow.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Elbow-500-Gram,0,0,15,45,,,20
6911dd2f601b9b0012b382b4,Delicia Masreya Farfalle 250 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,3.1,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f56d8e4f380012de01e9/28bbeaa0b95fac04ff582959cf7a5579/473351148-14-farfalle.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Farfalle-250-Gram,0,0,15,45,,,20
6911dd2e601b9b0012b382a4,Delicia Masreya Farfalle 400 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,5.02,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5708e4f380012de020b/28bbeaa0b95fac04ff582959cf7a5579/473351148-14-farfalle.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Farfalle-400-Gram,0,0,15,45,,,20
6911dd2e601b9b0012b38288,Delicia Masreya Farfalle 500 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,6.3,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5738e4f380012de022a/28bbeaa0b95fac04ff582959cf7a5579/473351148-14-farfalle.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Farfalle-500-Gram,0,0,15,45,,,20
6911dd2d601b9b0012b38277,Delicia Masreya Fiocchi 250 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,3.1,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5788e4f380012de0248/1cd5d7a70f7c5ed42dc5e75f70a178c4/473351135-13-fiocchi.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Fiocchi-250-Gram,0,0,15,45,,,20
6911dd2d601b9b0012b38265,Delicia Masreya Fiocchi 400 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,5.02,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f57c8e4f380012de0273/1cd5d7a70f7c5ed42dc5e75f70a178c4/473351135-13-fiocchi.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Fiocchi-400-Gram,0,0,15,45,,,20
6911dd2c601b9b0012b3824d,Delicia Masreya Fiocchi 500 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,6.3,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5808e4f380012de0298/1cd5d7a70f7c5ed42dc5e75f70a178c4/473351135-13-fiocchi.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Fiocchi-500-Gram,0,0,15,45,,,20
6911dd2c601b9b0012b3823b,Delicia Masreya Fusilli 250 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,3.1,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5838e4f380012de02be/42ba585057068fe79a83555ddbdd50af/473351109-12-fusilli.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Fusilli-250-Gram,0,0,15,45,,,20
6911dd2b601b9b0012b38229,Delicia Masreya Fusilli 400 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,5.02,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5888e4f380012de02ef/42ba585057068fe79a83555ddbdd50af/473351109-12-fusilli.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Fusilli-400-Gram,0,0,15,45,,,20
6911dd2b601b9b0012b38216,Delicia Masreya Fusilli 500 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,6.3,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f58b8e4f380012de0312/42ba585057068fe79a83555ddbdd50af/473351109-12-fusilli.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Fusilli-500-Gram,0,0,15,45,,,20
6911dd2a601b9b0012b38207,Delicia Masreya Linguini 250 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,3.1,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f58d8e4f380012de0341/6329a414e6e9441dc869d0446d14fadc/473351165-02-linguini.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Linguini-250-Gram,0,0,15,45,,,20
6911dd2a601b9b0012b381f8,Delicia Masreya Linguini 400 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,5.02,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f58f8e4f380012de0362/6329a414e6e9441dc869d0446d14fadc/473351165-02-linguini.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Linguini-400-Gram,0,0,15,45,,,20
6911dd29601b9b0012b381e9,Delicia Masreya Linguini 500 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,6.3,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5928e4f380012de037e/6329a414e6e9441dc869d0446d14fadc/473351165-02-linguini.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Linguini-500-Gram,0,0,15,45,,,20
6911dd29601b9b0012b381d9,Delicia Masreya Penne 250 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,3.1,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5958e4f380012de0398/2a567916cc0462221a522633263fe88e/473351077-08-penne.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Penne-250-Gram,0,0,15,45,,,20
6911dd28601b9b0012b381c8,Delicia Masreya Penne 400 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,5.02,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5998e4f380012de03c1/2a567916cc0462221a522633263fe88e/473351077-08-penne.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Penne-400-Gram,0,0,15,45,,,20
6911dd28601b9b0012b381b9,Delicia Masreya Penne 500 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,6.3,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f59d8e4f380012de03e6/2a567916cc0462221a522633263fe88e/473351077-08-penne.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Penne-500-Gram,0,0,15,45,,,20
6911dd27601b9b0012b381aa,Delicia Masreya Pipe 250 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,3.1,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5a08e4f380012de0403/4a065666d38693de362b41d386333a2b/473351160-16-pipe.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Pipe-250-Gram,0,0,15,45,,,20
6911dd27601b9b0012b3819b,Delicia Masreya Pipe 400 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,5.02,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5a48e4f380012de0422/4a065666d38693de362b41d386333a2b/473351160-16-pipe.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Pipe-400-Gram,0,0,15,45,,,20
6911dd27601b9b0012b3818c,Delicia Masreya Pipe 500 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,6.3,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5a78e4f380012de0444/4a065666d38693de362b41d386333a2b/473351160-16-pipe.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Pipe-500-Gram,0,0,15,45,,,20
6911dd26601b9b0012b3817d,Delicia Masreya Rice 250 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,3.1,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5aa8e4f380012de047f/7e48c7e9f7ee3f6d1c5b0257698f6113/473351055-03-rice.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Rice-250-Gram,0,0,15,45,,,20
6911dd26601b9b0012b3816d,Delicia Masreya Rice 400 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,5.02,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5ae8e4f380012de049c/7e48c7e9f7ee3f6d1c5b0257698f6113/473351055-03-rice.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Rice-400-Gram,0,0,15,45,,,20
6911dd25601b9b0012b3815c,Delicia Masreya Rice 500 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,6.3,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5b28e4f380012de04bb/7e48c7e9f7ee3f6d1c5b0257698f6113/473351055-03-rice.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Rice-500-Gram,0,0,15,45,,,20
6911dd25601b9b0012b3814d,Delicia Masreya Shells 250 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,3.1,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5b68e4f380012de04f3/e4e1a51e3739750c4ab0b75237fd3ed1/473351062-04-shells.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Shells-250-Gram,0,0,15,45,,,20
6911dd24601b9b0012b3813e,Delicia Masreya Shells 400 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,5.02,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5bc8e4f380012de051c/e4e1a51e3739750c4ab0b75237fd3ed1/473351062-04-shells.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Shells-400-Gram,0,0,15,45,,,20
6911dd24601b9b0012b38122,Delicia Masreya Shells 500 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,6.3,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5c08e4f380012de0556/e4e1a51e3739750c4ab0b75237fd3ed1/473351062-04-shells.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Shells-500-Gram,0,0,15,45,,,20
6911dd23601b9b0012b38111,Delicia Masreya Small Rings 250 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,3.1,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5c48e4f380012de057f/4ce4cf68c0dc9e17707301eaa29f2ae8/473351068-05-small-rings.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Small-Rings-250-Gram,0,0,15,45,,,20
6911dd23601b9b0012b38102,Delicia Masreya Small Rings 400 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,5.02,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5c88e4f380012de05ad/4ce4cf68c0dc9e17707301eaa29f2ae8/473351068-05-small-rings.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Small-Rings-400-Gram,0,0,15,45,,,20
6911dd22601b9b0012b380f3,Delicia Masreya Small Rings 500 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,6.3,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5cc8e4f380012de05cb/4ce4cf68c0dc9e17707301eaa29f2ae8/473351068-05-small-rings.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Small-Rings-500-Gram,0,0,15,45,,,20
6911dd22601b9b0012b380e2,Delicia Masreya Spaghetti 250 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,2.99,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5ce8e4f380012de05eb/f5619586badb86a2d5c750c3e9dca0f6/473351172-01-spaghetti.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Spaghetti-250-Gram,0,0,15,45,,,20
6911dd21601b9b0012b380d1,Delicia Masreya Spaghetti 400 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,4.85,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5d08e4f380012de0603/f5619586badb86a2d5c750c3e9dca0f6/473351172-01-spaghetti.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Spaghetti-400-Gram,0,0,15,45,,,20
6911dd21601b9b0012b380be,Delicia Masreya Spaghetti 500 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,6.09,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5d28e4f380012de061d/f5619586badb86a2d5c750c3e9dca0f6/473351172-01-spaghetti.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Spaghetti-500-Gram,0,0,15,45,,,20
6911dd20601b9b0012b380af,Delicia Masreya Twist 250 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,3.1,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5d58e4f380012de0646/2ad4ba0800aae3aa5a6bca40d7b4af98/473351155-15-twist.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Twist-250-Gram,0,0,15,45,,,20
6911dd20601b9b0012b3809e,Delicia Masreya Twist 400 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,5.02,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5d98e4f380012de066f/2ad4ba0800aae3aa5a6bca40d7b4af98/473351155-15-twist.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Twist-400-Gram,0,0,15,45,,,20
6911dd20601b9b0012b38089,Delicia Masreya Twist 500 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,6.3,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5dd8e4f380012de068f/2ad4ba0800aae3aa5a6bca40d7b4af98/473351155-15-twist.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Twist-500-Gram,0,0,15,45,,,20
6911dd1f601b9b0012b3807b,Delicia Masreya Vermicelli 250 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,3.1,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5e18e4f380012de06b3/55f138e23813f0b1cbb30d8ba1b6e0f0/473351070-06-vermicelli.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Vermicelli-250-Gram,0,0,15,45,,,20
6911dd1e601b9b0012b3806e,Delicia Masreya Vermicelli 400 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,5.02,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5e48e4f380012de06d5/55f138e23813f0b1cbb30d8ba1b6e0f0/473351070-06-vermicelli.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Vermicelli-400-Gram,0,0,15,45,,,20
6911dd1e601b9b0012b38060,Delicia Masreya Vermicelli 500 Gram,Made From Mix 30% Durum Wheat 70% Wheat Flour,6.3,,,500,20,Carton,Delicia-Masreya,False,physical,https://cdn.swell.store/sodu/68f8f5e78e4f380012de06f6/55f138e23813f0b1cbb30d8ba1b6e0f0/473351070-06-vermicelli.jpg,Delicia-Masreya,delicia-masreya@sodu.com,123,USD,Pasta,Delicia-Masreya-Vermicelli-500-Gram,0,0,15,45,,,20
691033e000eacc0013426bff,Yummy Noodles - 70g (Multiple Flavors) ,Yummy Noodles - 70g (Multiple Flavors) ,4.6,,,200,40,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033e000eacc0013426bfd/e8d224e2e5ea1d83bf2d29f10b69777f/22.png.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Yummy-Noodles-70g-(Multiple-Flavors)-,2000,4000,25,35,33 x 20 x 22 cm,,40
691033df00eacc0013426be6,Khatira Vermicelli - 280g ,Khatira Vermicelli - 280g ,2.99,,,230,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033df00eacc0013426be4/358d0039a0e94330b94b1ec4e217c0aa/TijaraHub__21_.png.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Khatira-Vermicelli-280g-,2300,4600,25,35,45 x 17 x 15 cm,,20
691033de00eacc0013426bcf,Khatira Spaghetti - 280g ,Khatira Spaghetti - 280g ,2.99,,,227,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033dd00eacc0013426bcd/7cbd790ec1aeee67878329f0e706fa94/TijaraHub_15.png.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Khatira-Spaghetti-280g-,2275,4550,25,35,25 x 9 x 28 cm,,20
691033dc00eacc0013426bb7,Khatira Small Rings Pasta - 280g ,Khatira Small Rings Pasta - 280g ,2.99,,,227,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033dc00eacc0013426bb5/a019dc28e5b9bb84303a5e34a5fbf610/TijaraHub_19.png.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Khatira-Small-Rings-Pasta-280g-,2275,4550,25,35,48 x 18 x 15 cm,,20
691033db00eacc0013426b9e,Khatira Risoni Pasta - 280g ,Khatira Risoni Pasta - 280g ,2.99,,,227,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033db00eacc0013426b9c/6ab7e39fb7b3484ae093637757e06567/TijaraHub__20_.jpg.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Khatira-Risoni-Pasta-280g-,2275,4550,25,35,46 x 16 x 11 cm,,20
691033da00eacc0013426b83,Khatira Penne Pasta - 280g ,Khatira Penne Pasta - 280g ,2.99,,,160,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033da00eacc0013426b71/08fd7464821e2bded2021188d5ee7f64/TijaraHub__17_.jpg.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Khatira-Penne-Pasta-280g-,1600,3200,25,35,48 x 19 x 20 cm,,20
691033d900eacc0013426b43,Khatira Elbow Pasta - 280g ,Khatira Elbow Pasta - 280g ,2.99,,,200,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033d800eacc0013426b34/46ec430c22b9a3f5787091e9d966c72c/TijaraHub__16__m7it-12.jpg.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Khatira-Elbow-Pasta-280g-,2000,4000,25,35,46 x 18 x 17 cm,,20
691033d700eacc0013426b1c,Khatira Big Rings Pasta - 280g ,Khatira Big Rings Pasta - 280g ,2.99,,,167,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033d700eacc0013426b1a/4e45e8c65a89633573d3e522ba20803c/TijaraHub__18_.jpg.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Khatira-Big-Rings-Pasta-280g-,1675,3350,25,35,47 x 21 x 18 cm,,20
691033d600eacc0013426b06,Cairo Vermicelli Pasta - 400g ,Cairo Vermicelli Pasta - 400g ,4.28,,,165,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033d600eacc0013426b03/1ca05dee6db800e43670ecb27183443b/TijaraHub__7__tbzg-jg.jpg.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Vermicelli-Pasta-400g-,1650,3300,25,35,39 x 29 x 19 cm,,20
691033d500eacc0013426aee,Cairo Vermicelli Pasta - 300g ,Cairo Vermicelli Pasta - 300g ,3.21,,,217,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033d500eacc0013426aec/1ca05dee6db800e43670ecb27183443b/TijaraHub__7__tbzg-jg.jpg.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Vermicelli-Pasta-300g-,2175,4350,25,35,45 x 17 x 15 cm,,20
691033d400eacc0013426ad9,Cairo Vermicelli Pasta - 1 Kilogram ,Cairo Vermicelli Pasta - 1 Kilogram ,5.35,,,132,10,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033d400eacc0013426ad6/1ca05dee6db800e43670ecb27183443b/TijaraHub__7__tbzg-jg.jpg.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Vermicelli-Pasta-1-Kilogram-,1325,2650,25,35,39 x 29 x 19 cm,,10
691033d200eacc0013426aba,Cairo Spaghetti Pasta - 500 gm ,Cairo Spaghetti Pasta - 500 gm ,5.35,,,132,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033d200eacc0013426ab7/7b98b4bcc9b60d18431ac1c96a219746/TijaraHub__35__p0vu-9e.jpg.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Spaghetti-Pasta-500-gm-,1325,2650,25,35,39 x 29 x 19 cm,,20
691033d100eacc0013426a99,Cairo Spaghetti Pasta - 400g ,Cairo Spaghetti Pasta - 400g ,4.28,,,165,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033d100eacc0013426a95/7b98b4bcc9b60d18431ac1c96a219746/TijaraHub__1__tw35-mm.jpg.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Spaghetti-Pasta-400g-,1650,3300,25,35,39 x 29 x 19 cm,,20
691033d000eacc0013426a81,Cairo Spaghetti Pasta - 300g ,Cairo Spaghetti Pasta - 300g ,3.21,,,217,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033d000eacc0013426a7e/7b98b4bcc9b60d18431ac1c96a219746/TijaraHub__1__tw35-mm.jpg.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Spaghetti-Pasta-300g-,2175,4350,25,35,25 x 9 x 28 cm,,20
691033cf00eacc0013426a6b,Cairo Small Rings Pasta - 400g ,Cairo Small Rings Pasta - 400g ,4.28,,,165,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033ce00eacc0013426a68/baf7ac63de85b9f317481d39ca61e2fb/TijaraHub__5_.png.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Small-Rings-Pasta-400g-,1650,3300,25,35,39 x 29 x 19 cm,,20
691033ce00eacc0013426a4f,Cairo Small Rings Pasta - 300g ,Cairo Small Rings Pasta - 300g ,3.21,,,217,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033cd00eacc0013426a4d/baf7ac63de85b9f317481d39ca61e2fb/TijaraHub__5_.png.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Small-Rings-Pasta-300g-,2175,4350,25,35,48 x 18 x 15 cm,,20
691033cd00eacc0013426a33,Cairo Small Rings Pasta - 1 Kilogram ,Cairo Small Rings Pasta - 1 Kilogram ,5.35,,,132,10,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033cc00eacc0013426a30/baf7ac63de85b9f317481d39ca61e2fb/TijaraHub__5_.png.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Small-Rings-Pasta-1-Kilogram-,1325,2650,25,35,39 x 29 x 19 cm,,10
691033cb00eacc0013426a1c,Cairo Risoni Pasta - 400g ,Cairo Risoni Pasta - 400g ,4.28,,,165,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033cb00eacc0013426a18/2986b58df752d7783dd832bca648f793/TijaraHub__6_.png.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Risoni-Pasta-400g-,1650,3300,25,35,39 x 29 x 19 cm,,20
691033ca00eacc0013426a00,Cairo Risoni Pasta - 300g ,Cairo Risoni Pasta - 300g ,3.21,,,217,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033ca00eacc00134269fa/2986b58df752d7783dd832bca648f793/TijaraHub__6_.png.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Risoni-Pasta-300g-,2175,4350,25,35,46 x 16 x 11 cm,,20
691033c900eacc00134269e5,Cairo Penne Pasta - 400g ,Cairo Penne Pasta - 400g ,4.28,,,115,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033c800eacc00134269e2/a269fa5690f8d3bef62c97cb9396d863/TijaraHub__30_.png.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Penne-Pasta-400g-,1150,2300,25,35,39 x 29 x 19 cm,,20
691033c700eacc00134269ca,Cairo Penne Pasta - 300g ,Cairo Penne Pasta - 300g ,3.21,,,150,20,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033c600eacc00134269c8/a269fa5690f8d3bef62c97cb9396d863/TijaraHub__3__zykc-er.png.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Penne-Pasta-300g-,1500,3000,25,35,48 x 19 x 20 cm,,20
691033c400eacc00134269ae,Cairo Penne Pasta - 1 Kilogram ,Cairo Penne Pasta - 1 Kilogram ,5.35,,,100,10,Carton,Silo Foods,False,physical,https://cdn.swell.store/sodu/691033c400eacc00134269a9/a269fa5690f8d3bef62c97cb9396d863/TijaraHub__37_.png.webp,Silo Foods,silofoods@sodu.com,,USD,Pasta,Cairo-Penne-Pasta-1-Kilogram-,1000,2000,25,35,39 x 29 x 19 cm,,10
